building_id,zone_id,municipality,barangay,use_type,use_sub,sewer_status
37636,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37637,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37638,R1,Tagbilaran City,Booy,Commercial Establishments,Other Commercial,Served
37639,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37643,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37644,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37646,R1,Tagbilaran City,Booy,Commercial Establishments,Other Commercial,Served
37649,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37650,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37655,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37656,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37658,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37661,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37663,R1,Tagbilaran City,Booy,Residential,Subdivision / Gated Society,Served
37665,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37666,R1,Tagbilaran City,Booy,Residential,Subdivision / Gated Society,Served
37667,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37668,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37670,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37672,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37674,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37675,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37683,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37684,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37685,R1,Tagbilaran City,Booy,Commercial Establishments,Other Commercial,Served
37686,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37687,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37688,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37689,R1,Tagbilaran City,Booy,Residential,Subdivision / Gated Society,Served
37690,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37691,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37694,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37695,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37696,R1,Tagbilaran City,Booy,Residential,Subdivision / Gated Society,Served
37697,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37698,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37699,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37700,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37701,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37703,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37705,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37706,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37707,R1,Tagbilaran City,Booy,Commercial Establishments,Other Commercial,Served
37711,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37712,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37713,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37714,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37715,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37717,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37718,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37719,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37720,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37722,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37724,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37725,R1,Tagbilaran City,Booy,Residential,Subdivision / Gated Society,Served
37726,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37727,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37729,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37731,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37732,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37733,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37735,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37739,R1,Tagbilaran City,Booy,Commercial Establishments,Other Commercial,Served
37740,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37741,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37745,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37750,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37752,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37753,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37754,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37755,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37757,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37759,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37760,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37761,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37763,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37764,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37765,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37766,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37767,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37769,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37770,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37773,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37776,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37777,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37780,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37782,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37783,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37785,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37789,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37790,R1,Tagbilaran City,Booy,Commercial Establishments,Other Commercial,Served
37791,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37792,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37793,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37795,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37797,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37798,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37799,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37800,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37801,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37802,R1,Tagbilaran City,Booy,Residential,Subdivision / Gated Society,Served
37803,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37804,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37805,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37810,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37811,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37813,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37815,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37817,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37818,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37819,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37820,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37824,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37825,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37826,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37832,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37833,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37834,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37835,R1,Tagbilaran City,Booy,Commercial Establishments,Hospitality & Accommodation,Served
37839,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37841,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37842,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37845,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37848,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37850,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37853,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37855,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37856,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37859,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37860,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37861,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37862,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37863,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37865,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37868,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37870,R1,Tagbilaran City,Booy,Religious Places,Place of Worship,Served
37873,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37874,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37876,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37878,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37879,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37881,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37882,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37885,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37886,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37889,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37890,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37891,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37893,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37894,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37896,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37897,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37898,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37899,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37902,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37906,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37907,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37908,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37910,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37911,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37915,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37920,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37921,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37923,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37924,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37925,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37926,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37928,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37929,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37930,R1,Tagbilaran City,Booy,Commercial Establishments,Other Commercial,Served
37931,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37933,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37937,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37938,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37940,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37941,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37942,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37943,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37944,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37945,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37946,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37947,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37948,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37949,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37951,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37953,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37955,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37956,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37957,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37958,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37961,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37963,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37965,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37966,R1,Tagbilaran City,Booy,Commercial Establishments,Hospitality & Accommodation,Served
37968,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37970,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37971,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37972,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37973,R1,Tagbilaran City,Booy,Commercial Establishments,Hospitality & Accommodation,Served
37976,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37977,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37978,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37981,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37982,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37985,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37986,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37987,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37988,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37990,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37991,R1,Tagbilaran City,Booy,Commercial Establishments,Other Commercial,Served
37993,R1,Tagbilaran City,Booy,Commercial Establishments,Other Commercial,Served
37994,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37995,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37997,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
37998,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
38000,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
38001,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
38005,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
38006,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
38008,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
38010,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
38012,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
38013,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
38015,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
38016,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
38017,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
38019,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
38020,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
38022,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
38023,R1,Tagbilaran City,Booy,Residential,Subdivision / Gated Society,Served
38025,R1,Tagbilaran City,Booy,Commercial Establishments,Other Commercial,Served
38026,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
38027,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
38028,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
38029,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
38030,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
38031,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
38034,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
38037,R1,Tagbilaran City,Booy,Commercial Establishments,Other Commercial,Served
38038,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
38040,R1,Tagbilaran City,Booy,Commercial Establishments,Food & Beverage,Served
38041,R1,Tagbilaran City,Booy,Religious Places,Place of Worship,Served
